Stat,Type,Bths,SF,Stat Date,CDOM,Bds,Year,Month,Day,Agg_Average Days on Market,Agg_Average Percent of Last List Price,Agg_Average Percent of Last Original Price,Agg_Average Price Per Square Foot,Agg_Average Sales Price,Agg_Closed Sales,Agg_Homes for Sale,Agg_Median Days on Market,Agg_Median Percent of Last List Price,Agg_Median Percent of Last Original Price,Agg_Median Price Per Square Foot,Agg_Median Sales Price,Agg_Months Supply of Inventory (Closed),Agg_Months Supply of Inventory (Pending),Agg_New Listings,Agg_Pending Sales,Price_Per_SF,Total_Rooms,Bths_Bds_Ratio,Price_per_Bedroom,Log Price,Size Category_Large,Size Category_Medium,Size Category_Small,Category Number,Category Label
S,COND,1.0,475.0,2011-09-05,30.0,0,2011,9,5,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,226.31578947368425,1.0,1.0,107500.0,11.585246126549857,0.0,0.0,1.0,3,small
S,RESI,1.75,2180.0,2011-09-06,115.0,2,2011,9,6,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,174.77064220183487,3.75,0.875,190500.0,12.85055465410884,1.0,0.0,0.0,1,large
S,RESI,1.75,2290.0,2011-09-06,92.0,3,2011,9,6,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,165.93886462882097,4.75,0.5833333333333334,126666.66666666669,12.84792653170257,1.0,0.0,0.0,1,large
S,RESI,2.0,2200.0,2011-09-06,83.0,4,2011,9,6,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,254.54545454545453,6.0,0.5,140000.0,13.235692062711331,1.0,0.0,0.0,1,large
S,RESI,1.75,1350.0,2011-09-06,13.0,3,2011,9,6,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,305.55555555555554,4.75,0.5833333333333334,137500.0,12.929991484756872,0.0,1.0,0.0,2,medium
S,RESI,3.25,2245.0,2011-09-06,26.0,3,2011,9,6,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,358.5746102449889,6.25,1.0833333333333333,268333.3333333333,13.5985975564007,1.0,0.0,0.0,1,large
S,RESI,2.25,2228.0,2011-09-06,55.0,3,2011,9,6,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,307.45062836624777,5.25,0.75,228333.3333333333,13.437174117244362,1.0,0.0,0.0,1,large
S,COND,1.0,581.0,2011-09-07,93.0,1,2011,9,7,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,291.6523235800344,2.0,1.0,169450.0,12.040313177035197,0.0,0.0,1.0,3,small
S,COND,1.0,710.0,2011-09-07,587.0,1,2011,9,7,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,302.67605633802816,2.0,1.0,214900.0,12.277928082630602,0.0,0.0,1.0,3,small
S,RESI,1.75,1740.0,2011-09-08,8.0,2,2011,9,8,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,204.5977011494253,3.75,0.875,178000.0,12.782686009834167,0.0,1.0,0.0,2,medium
S,COND,1.0,704.0,2011-09-08,34.0,1,2011,9,8,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,326.70454545454544,2.0,1.0,230000.0,12.345834587905332,0.0,0.0,1.0,3,small
S,COND,1.75,1127.0,2011-09-12,84.0,2,2011,9,12,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,360.2484472049689,3.75,0.875,203000.0,12.91410843858387,0.0,1.0,0.0,2,medium
S,RESI,2.5,2177.0,2011-09-12,29.0,3,2011,9,12,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,298.57602204869085,5.5,0.8333333333333334,216666.66666666663,13.38472764187182,1.0,0.0,0.0,1,large
S,COND,1.0,844.0,2011-09-14,75.0,1,2011,9,14,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,414.6919431279621,2.0,1.0,350000.0,12.765688433465597,0.0,0.0,1.0,3,small
S,RESI,1.5,2230.0,2011-09-15,5.0,3,2011,9,15,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,269.0358744394619,4.5,0.5,199983.3333333333,13.304601597392535,1.0,0.0,0.0,1,large
S,COND,2.5,2980.0,2011-09-15,747.0,2,2011,9,15,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,587.248322147651,4.5,1.25,875000.0,14.375126345899696,1.0,0.0,0.0,1,large
S,RESI,1.75,1950.0,2011-09-17,5.0,3,2011,9,17,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,202.56410256410257,4.75,0.5833333333333334,131666.66666666666,12.88664104388326,0.0,1.0,0.0,2,medium
S,RESI,2.5,1420.0,2011-09-19,10.0,3,2011,9,19,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,246.65352112676052,5.5,0.8333333333333334,116749.33333333331,12.766396753975956,0.0,1.0,0.0,2,medium
S,RESI,3.0,1970.0,2011-09-19,3.0,3,2011,9,19,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,241.11675126903555,6.0,1.0,158333.33333333334,13.071070083016778,0.0,1.0,0.0,2,medium
S,RESI,1.75,1460.0,2011-09-19,18.0,3,2011,9,19,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,287.67123287671234,4.75,0.5833333333333334,140000.0,12.948009990259552,0.0,1.0,0.0,2,medium
S,RESI,1.75,2060.0,2011-09-20,8.0,3,2011,9,20,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,225.72815533980585,4.75,0.5833333333333334,155000.0,13.049792684569493,1.0,0.0,0.0,1,large
S,COND,2.0,1930.0,2011-09-20,663.0,2,2011,9,20,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,290.1554404145078,4.0,1.0,280000.0,13.235692062711331,0.0,1.0,0.0,2,medium
S,COND,1.75,1160.0,2011-09-20,38.0,2,2011,9,20,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,216.3793103448276,3.75,0.875,125500.0,12.43320821811392,0.0,1.0,0.0,2,medium
S,RESI,2.75,2360.0,2011-09-21,6.0,3,2011,9,21,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,288.135593220339,5.75,0.9166666666666666,226666.66666666663,13.42984807715229,1.0,0.0,0.0,1,large
S,COND,2.0,1802.0,2011-09-21,17.0,2,2011,9,21,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,382.90788013318536,4.0,1.0,345000.0,13.444446876573442,0.0,1.0,0.0,2,medium
S,RESI,1.0,2920.0,2011-09-21,5.0,4,2011,9,21,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,150.68493150684932,5.0,0.25,110000.0,12.994530005894443,1.0,0.0,0.0,1,large
S,RESI,2.75,2230.0,2011-09-21,67.0,3,2011,9,21,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,246.63677130044843,5.75,0.9166666666666666,183333.3333333333,13.217673557208654,1.0,0.0,0.0,1,large
S,COND,2.75,2230.0,2011-09-21,67.0,3,2011,9,21,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,246.63677130044843,5.75,0.9166666666666666,183333.3333333333,13.217673557208654,1.0,0.0,0.0,1,large
S,COND,1.75,1526.0,2011-09-21,5.0,2,2011,9,21,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,239.84272608125815,3.75,0.875,183000.0,12.810388612383504,0.0,1.0,0.0,2,medium
S,COND,2.0,1139.0,2011-09-21,9.0,2,2011,9,21,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,262.51097453906937,4.0,1.0,149500.0,12.608198852372825,0.0,1.0,0.0,2,medium
S,RESI,3.5,3000.0,2011-09-22,178.0,4,2011,9,22,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,247.33333333333331,7.5,0.875,185500.0,13.517104522149518,1.0,0.0,0.0,1,large
S,RESI,3.5,2960.0,2011-09-22,109.0,4,2011,9,22,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,405.4054054054054,7.5,0.875,300000.0,13.997832114758229,1.0,0.0,0.0,1,large
S,RESI,1.75,2500.0,2011-09-23,2.0,3,2011,9,23,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,184.0,4.75,0.5833333333333334,153333.33333333334,13.038981768465275,1.0,0.0,0.0,1,large
S,RESI,1.0,730.0,2011-09-23,15.0,2,2011,9,23,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,369.8630136986301,3.0,0.5,135000.0,12.506177237980513,0.0,0.0,1.0,3,small
S,RESI,1.75,1560.0,2011-09-25,10.0,3,2011,9,25,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,333.3333333333333,4.75,0.5833333333333334,173333.33333333334,13.16158409055761,0.0,1.0,0.0,2,medium
S,RESI,2.0,2010.0,2011-09-26,63.0,3,2011,9,26,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,244.5273631840796,5.0,0.6666666666666666,163833.33333333334,13.105217218569358,1.0,0.0,0.0,1,large
S,RESI,2.75,2650.0,2011-09-26,46.0,4,2011,9,26,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,261.3962264150944,6.75,0.6875,173175.0,13.448352284010696,1.0,0.0,0.0,1,large
S,COND,1.0,607.0,2011-09-26,73.0,1,2011,9,26,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,280.0658978583196,2.0,1.0,170000.0,12.0435537160324,0.0,0.0,1.0,3,small
S,RESI,2.75,2080.0,2011-09-27,99.0,4,2011,9,27,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,266.8269230769231,6.75,0.6875,138750.0,13.226723392728571,1.0,0.0,0.0,1,large
S,RESI,2.5,2630.0,2011-09-27,141.0,4,2011,9,27,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,189.7338403041825,6.5,0.625,124750.0,13.120361374733656,1.0,0.0,0.0,1,large
S,RESI,2.25,1440.0,2011-09-27,38.0,3,2011,9,27,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,244.79166666666663,5.25,0.75,117500.0,12.77280590123446,0.0,1.0,0.0,2,medium
S,RESI,1.75,2984.0,2011-09-28,107.0,4,2011,9,28,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,230.8981233243968,5.75,0.4375,172250.0,13.442996549995796,1.0,0.0,0.0,1,large
S,RESI,1.5,2650.0,2011-09-28,34.0,3,2011,9,28,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,143.7735849056604,4.5,0.5,127000.0,12.85055465410884,1.0,0.0,0.0,1,large
S,RESI,2.25,2476.0,2011-09-29,80.0,4,2011,9,29,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,270.7996768982229,6.25,0.5625,167625.0,13.41577898170387,1.0,0.0,0.0,1,large
S,RESI,0.75,2500.0,2011-09-29,97.0,3,2011,9,29,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,139.68,3.75,0.25,116400.0,12.763400102947584,1.0,0.0,0.0,1,large
S,RESI,1.0,2000.0,2011-09-30,39.0,2,2011,9,30,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,209.5,3.0,0.5,209500.0,12.945626198904275,0.0,1.0,0.0,2,medium
S,RESI,1.0,1380.0,2011-09-30,6.0,2,2011,9,30,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,288.40579710144925,3.0,0.5,199000.0,12.894207284266574,0.0,1.0,0.0,2,medium
S,RESI,3.5,2895.0,2011-09-30,2.0,4,2011,9,30,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,310.53540587219345,7.5,0.875,224750.0,13.709038313453757,1.0,0.0,0.0,1,large
S,RESI,2.75,2630.0,2011-09-30,5.0,4,2011,9,30,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,190.09505703422053,6.75,0.6875,124987.5,13.122263372403996,1.0,0.0,0.0,1,large
S,RESI,1.0,830.0,2011-09-30,92.0,2,2011,9,30,67.0,0.966,0.928,268.0,545592.0,209.0,425.0,34.0,0.976,0.951,254.0,470000.0,6.6,6.5,339.0,204.0,270.421686746988,3.0,0.5,112225.0,12.321408244210078,0.0,0.0,1.0,3,small
S,RESI,2.5,2450.0,2011-10-01,271.0,4,2011,10,1,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,197.14285714285717,6.5,0.625,120750.0,13.087771932634707,1.0,0.0,0.0,1,large
S,COND,1.0,554.0,2011-10-02,69.0,1,2011,10,2,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,276.173285198556,2.0,1.0,153000.0,11.938193200374572,0.0,0.0,1.0,3,small
S,COND,1.0,808.0,2011-10-04,36.0,1,2011,10,4,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,290.84158415841586,2.0,1.0,235000.0,12.367340793126296,0.0,0.0,1.0,3,small
S,COND,1.75,1812.0,2011-10-04,339.0,2,2011,10,4,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,407.8366445916115,3.75,0.875,369500.0,13.513053199930338,0.0,1.0,0.0,2,medium
S,RESI,1.75,2500.0,2011-10-04,4.0,3,2011,10,4,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,210.0,4.75,0.5833333333333334,175000.0,13.17115354157376,1.0,0.0,0.0,1,large
S,RESI,1.0,1510.0,2011-10-04,99.0,3,2011,10,4,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,275.82781456953643,4.0,0.3333333333333333,138833.33333333334,12.939641740589034,0.0,1.0,0.0,2,medium
S,COND,2.0,1130.0,2011-10-04,364.0,2,2011,10,4,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,323.0088495575221,4.0,1.0,182500.0,12.80765263256463,0.0,1.0,0.0,2,medium
S,RESI,2.5,2370.0,2011-10-05,114.0,3,2011,10,5,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,158.22784810126583,5.5,0.8333333333333334,125000.0,12.834681304952548,1.0,0.0,0.0,1,large
S,RESI,3.0,2620.0,2011-10-06,13.0,4,2011,10,6,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,200.0,7.0,0.75,131000.0,13.16924696330318,1.0,0.0,0.0,1,large
S,COND,1.5,930.0,2011-10-06,115.0,2,2011,10,6,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,227.95698924731184,3.5,0.75,106000.0,12.26434155365415,0.0,0.0,1.0,3,small
S,RESI,2.0,2260.0,2011-10-06,82.0,3,2011,10,6,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,106.19469026548671,5.0,0.6666666666666666,80000.0,12.388394202324127,1.0,0.0,0.0,1,large
S,RESI,2.25,2500.0,2011-10-07,54.0,4,2011,10,7,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,304.0,6.25,0.5625,190000.0,13.541073712262516,1.0,0.0,0.0,1,large
S,COND,1.0,725.0,2011-10-08,170.0,1,2011,10,8,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,188.9655172413793,2.0,1.0,137000.0,11.827736204810265,0.0,0.0,1.0,3,small
S,RESI,1.0,850.0,2011-10-09,32.0,2,2011,10,9,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,370.5882352941176,3.0,0.5,157500.0,12.66032791780777,0.0,0.0,1.0,3,small
S,RESI,2.5,1860.0,2011-10-10,111.0,4,2011,10,10,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,336.02150537634407,6.5,0.625,156250.0,13.34550692871854,0.0,1.0,0.0,2,medium
S,RESI,2.0,1566.0,2011-10-11,103.0,4,2011,10,11,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,338.4418901660281,6.0,0.5,132500.0,13.180632285528304,0.0,1.0,0.0,2,medium
S,COND,1.0,750.0,2011-10-11,481.0,1,2011,10,11,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,366.4,2.0,1.0,274800.0,12.52379883933033,0.0,0.0,1.0,3,small
S,RESI,1.75,2160.0,2011-10-14,116.0,3,2011,10,14,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,187.5,4.75,0.5833333333333334,135000.0,12.911642346088676,1.0,0.0,0.0,1,large
S,COND,1.75,1207.0,2011-10-17,90.0,2,2011,10,17,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,323.1151615575808,3.75,0.875,195000.0,12.873902018105827,0.0,1.0,0.0,2,medium
S,COND,1.0,485.0,2011-10-20,63.0,1,2011,10,20,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,268.0412371134021,2.0,1.0,130000.0,11.77528972943772,0.0,0.0,1.0,3,small
S,RESI,1.75,2320.0,2011-10-20,4.0,4,2011,10,20,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,181.0344827586207,5.75,0.4375,105000.0,12.948009990259552,1.0,0.0,0.0,1,large
S,RESI,1.5,2200.0,2011-10-20,5.0,2,2011,10,20,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,213.6136363636364,3.5,0.75,234975.0,13.060381585048448,1.0,0.0,0.0,1,large
S,COND,1.0,704.0,2011-10-21,76.0,1,2011,10,21,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,269.8863636363636,2.0,1.0,190000.0,12.154779351142624,0.0,0.0,1.0,3,small
S,COND,1.75,1740.0,2011-10-21,119.0,3,2011,10,21,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,300.17241379310343,4.75,0.5833333333333334,174100.0,13.16599741442439,0.0,1.0,0.0,2,medium
S,COND,1.75,1350.0,2011-10-21,7.0,2,2011,10,21,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,211.11111111111111,3.75,0.875,142500.0,12.560244459250788,0.0,1.0,0.0,2,medium
S,COND,1.0,757.0,2011-10-24,367.0,1,2011,10,24,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,217.9656538969617,2.0,1.0,165000.0,12.013700752882718,0.0,0.0,1.0,3,small
S,COND,1.0,874.0,2011-10-24,70.0,2,2011,10,24,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,203.66132723112128,3.0,0.5,89000.0,12.089538829274222,0.0,0.0,1.0,3,small
S,COND,1.0,680.0,2011-10-24,10.0,1,2011,10,24,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,117.6470588235294,2.0,1.0,80000.0,11.289781913656018,0.0,0.0,1.0,3,small
S,RESI,2.25,2840.0,2011-10-25,31.0,4,2011,10,25,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,218.3098591549296,6.25,0.5625,155000.0,13.337474757021274,1.0,0.0,0.0,1,large
S,COND,1.0,659.0,2011-10-25,80.0,1,2011,10,25,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,242.79210925644915,2.0,1.0,160000.0,11.982929094215963,0.0,0.0,1.0,3,small
S,COND,1.0,794.0,2011-10-26,104.0,1,2011,10,26,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,163.72795969773298,2.0,1.0,130000.0,11.77528972943772,0.0,0.0,1.0,3,small
S,COND,1.0,744.0,2011-10-27,223.0,1,2011,10,27,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,297.0430107526882,2.0,1.0,221000.0,12.30591798049989,0.0,0.0,1.0,3,small
S,COND,1.0,605.0,2011-10-29,9.0,1,2011,10,29,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,244.6280991735537,2.0,1.0,148000.0,11.904967552746252,0.0,0.0,1.0,3,small
S,RESI,1.0,910.0,2011-10-31,33.0,2,2011,10,31,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,274.72527472527474,3.0,0.5,125000.0,12.429216196844385,0.0,0.0,1.0,3,small
S,COND,1.0,471.0,2011-10-31,72.0,0,2011,10,31,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,190.0212314225053,1.0,1.0,89500.0,11.401993904262946,0.0,0.0,1.0,3,small
S,COND,1.5,846.0,2011-10-31,178.0,1,2011,10,31,65.0,0.966,0.921,263.0,521287.0,189.0,410.0,40.0,0.973,0.933,247.0,440000.0,6.4,6.2,316.0,186.0,392.434988179669,2.5,1.5,332000.0,12.712890247898626,0.0,0.0,1.0,3,small
S,RESI,1.75,2640.0,2011-11-01,56.0,2,2011,11,1,66.0,0.966,0.921,260.0,549931.0,175.0,394.0,50.0,0.973,0.927,249.0,419000.0,6.1,6.0,297.0,160.0,172.34848484848484,3.75,0.875,227500.0,13.028052697933088,1.0,0.0,0.0,1,large
S,COND,1.75,1500.0,2011-11-02,351.0,2,2011,11,2,66.0,0.966,0.921,260.0,549931.0,175.0,394.0,50.0,0.973,0.927,249.0,419000.0,6.1,6.0,297.0,160.0,160.0,3.75,0.875,120000.0,12.388394202324127,0.0,1.0,0.0,2,medium
S,COND,1.75,1800.0,2011-11-02,171.0,2,2011,11,2,66.0,0.966,0.921,260.0,549931.0,175.0,394.0,50.0,0.973,0.927,249.0,419000.0,6.1,6.0,297.0,160.0,144.44444444444446,3.75,0.875,130000.0,12.468436909997664,0.0,1.0,0.0,2,medium
S,RESI,2.0,2360.0,2011-11-04,241.0,3,2011,11,4,66.0,0.966,0.921,260.0,549931.0,175.0,394.0,50.0,0.973,0.927,249.0,419000.0,6.1,6.0,297.0,160.0,188.135593220339,5.0,0.6666666666666666,148000.0,13.003579841414362,1.0,0.0,0.0,1,large
S,COND,1.0,709.0,2011-11-04,91.0,1,2011,11,4,66.0,0.966,0.921,260.0,549931.0,175.0,394.0,50.0,0.973,0.927,249.0,419000.0,6.1,6.0,297.0,160.0,190.40902679830748,2.0,1.0,135000.0,11.813030057420567,0.0,0.0,1.0,3,small
S,RESI,2.0,2160.0,2011-11-04,5.0,3,2011,11,4,66.0,0.966,0.921,260.0,549931.0,175.0,394.0,50.0,0.973,0.927,249.0,419000.0,6.1,6.0,297.0,160.0,236.11111111111111,5.0,0.6666666666666666,170000.0,13.142166004700508,1.0,0.0,0.0,1,large
