#,MLS,Stat,Type,Address,State,List/Sell $,Bths,SF,Stat Date,Area,City,CDOM,Bds
598923653,S,RESI,3012,B 4th Ave W,WA,"$688,700",2.5,"1,763",07/08/2016,700,Seattle,29.0,2
599937802,S,COND,202,W Olympic Place #201,WA,"$529,000",1.5,"1,290",07/08/2016,700,Seattle,28.0,2
600961597,S,COND,2001,Westlake Ave N #13,WA,"$399,000",1.0,900,07/08/2016,700,Seattle,8.0,2
601883561,S,RESI,658,W Emerson St #A,WA,"$752,000",2.5,"2,254",07/09/2016,700,Seattle,130.0,3
602937640,S,COND,1525,Taylor Ave N #302,WA,"$290,000",1.0,579,07/09/2016,700,Seattle,21.0,1
603952608,S,COND,1504,Aurora Ave N #301,WA,"$374,000",1.0,828,07/09/2016,700,Seattle,7.0,2
604935602,S,RESI,1005,5th Ave W,WA,"$2,075,000",2.5,"3,220",07/11/2016,700,Seattle,32.0,3
605960328,S,RESI,1938,8th Ave W,WA,"$1,153,722",2.25,"2,009",07/11/2016,700,Seattle,,3
606958788,S,COND,200,W Highland Dr #106,WA,"$1,550,000",2.25,"1,713",07/11/2016,700,Seattle,8.0,2
607919939,S,RESI,1943,8th Ave W #C,WA,"$745,000",2.5,"1,620",07/12/2016,700,Seattle,50.0,2
608953498,S,RESI,910,W Howe St,WA,"$799,000",1.75,"2,440",07/12/2016,700,Seattle,9.0,4
609944746,S,COND,201,Galer St #243,WA,"$439,000",1.0,840,07/12/2016,700,Seattle,8.0,1
610955476,S,RESI,1018,C Taylor Ave N,WA,"$726,110",2.5,"1,610",07/12/2016,700,Seattle,6.0,3
611961806,S,COND,1400,Taylor Ave N #302,WA,"$495,000",2.0,"1,030",07/12/2016,700,Seattle,8.0,2
612938525,S,COND,1730,Taylor Ave N #408,WA,"$417,500",1.0,875,07/14/2016,700,Seattle,20.0,2
613939588,S,COND,2500,W Manor Place #417,WA,"$300,000",1.0,716,07/15/2016,700,Seattle,7.0,1
614942227,S,RESI,914,W Barrett St,WA,"$1,150,000",2.75,"3,430",07/15/2016,700,Seattle,4.0,5
615951857,S,RESI,3019,31st Ave W W,WA,"$685,000",1.5,"1,523",07/15/2016,700,Seattle,11.0,3
616920143,S,COND,123,Queen Anne Ave N #612,WA,"$630,000",1.75,922,07/15/2016,700,Seattle,61.0,2
617957517,S,RESI,4343,31st Ave W,WA,"$536,000",1.0,"1,100",07/15/2016,700,Seattle,7.0,3
618954471,S,RESI,1623,3rd Ave N,WA,"$995,000",1.75,"2,700",07/16/2016,700,Seattle,36.0,4
619950896,S,RESI,2834,W Viewmont Wy W,WA,"$1,520,000",3.5,"3,610",07/18/2016,700,Seattle,10.0,5
620930375,S,COND,1800,Taylor Ave N #202,WA,"$301,250",1.0,798,07/18/2016,700,Seattle,48.0,2
621933404,S,COND,301,W Raye St #214,WA,"$336,500",1.0,605,07/18/2016,700,Seattle,8.0,2
622957634,S,RESI,1512,6th Ave W,WA,"$855,000",2.75,"3,500",07/18/2016,700,Seattle,7.0,4
623953610,S,RESI,3249,34th Ave W,WA,"$600,000",2.25,"1,240",07/18/2016,700,Seattle,11.0,2
624954952,S,RESI,2651,22nd Ave W #A,WA,"$585,000",2.5,"1,340",07/19/2016,700,Seattle,16.0,3
625965052,S,COND,519,W Roy St #204,WA,"$237,500",1.0,488,07/19/2016,700,Seattle,3.0,0
626962491,S,COND,1011,5th Ave N #205,WA,"$565,000",2.0,"1,200",07/19/2016,700,Seattle,7.0,2
627950221,S,RESI,3040,A 21st Ave W,WA,"$630,000",2.25,"1,495",07/20/2016,700,Seattle,6.0,3
628961816,S,COND,500,Elliott Ave W #502,WA,"$610,000",2.0,"1,336",07/21/2016,700,Seattle,4.0,3
629958180,S,RESI,2001,35th Ave W,WA,"$761,100",1.75,"2,700",07/21/2016,700,Seattle,5.0,3
6301002280,S-UL,COND,17,W Mercer St #107,WA,"$400,000",1.0,815,07/21/2016,700,Seattle,,1
631954510,S,COND,701,1st Ave N #401,WA,"$620,000",2.0,"1,309",07/21/2016,700,Seattle,14.0,2
632965855,S,RESI,3309,W Bertona St,WA,"$710,000",1.75,"1,980",07/22/2016,700,Seattle,6.0,3
633957648,S,RESI,310,W Prospect St,WA,"$2,375,000",3.0,"4,030",07/22/2016,700,Seattle,12.0,4
634925395,S,COND,2530,15th Ave W #602,WA,"$393,000",1.75,"1,304",07/22/2016,700,Seattle,26.0,2
635928111,S,RESI,3012,A 4th Ave W,WA,"$715,000",2.5,"1,989",07/22/2016,700,Seattle,32.0,2
636948441,S,COND,63,W Etruria St #2,WA,"$290,000",1.0,627,07/22/2016,700,Seattle,4.0,1
637935749,S,COND,124,Warren Ave N #310,WA,"$298,500",1.0,524,07/23/2016,700,Seattle,36.0,1
638955885,S,COND,275,W Roy Street #103,WA,"$347,500",1.0,682,07/23/2016,700,Seattle,8.0,1
639814688,S,COND,3656,13th Ave W #3658,WA,"$560,000",2.75,"1,890",07/25/2016,700,Seattle,86.0,3
640901437,S,RESI,354,Galer St,WA,"$1,540,000",2.25,"2,826",07/25/2016,700,Seattle,107.0,3
6411003921,S-UL,RESI,3042,15th Ave W,WA,"$610,000",0.0,"2,700",07/25/2016,700,Seattle,,0
642955284,S,RESI,2447,1st Ave N,WA,"$1,038,000",2.25,"2,200",07/26/2016,700,Seattle,8.0,3
643873673,S,RESI,3422,22nd Ave W #A,WA,"$549,000",2.5,"1,630",07/26/2016,700,Seattle,27.0,3
644955279,S,COND,2506,32nd Ave W #7,WA,"$283,000",1.0,732,07/26/2016,700,Seattle,8.0,2
645935913,S,RESI,1937,7th Ave W,WA,"$1,250,000",3.0,"1,840",07/26/2016,700,Seattle,26.0,3
646953608,S,COND,3053,14th Ave W #1,WA,"$265,000",1.0,873,07/27/2016,700,Seattle,21.0,2
647962355,S,RESI,1711,28th Ave W,WA,"$590,000",2.0,"1,900",07/28/2016,700,Seattle,7.0,3
648814252,S,RESI,3903,W Dravus St,WA,"$1,090,995",3.5,"2,544",07/28/2016,700,Seattle,,4
649940284,S,RESI,1237,3rd Ave N,WA,"$2,225,000",4.5,"4,753",07/28/2016,700,Seattle,67.0,6
650962254,S,RESI,146,W Florentia St,WA,"$410,000",1.0,750,07/28/2016,700,Seattle,7.0,2
651955565,S,RESI,3841,35th Ave W,WA,"$705,000",1.75,"2,090",07/28/2016,700,Seattle,9.0,3
652891938,S,COND,654,W Olympic Place #301,WA,"$460,000",2.0,"1,075",07/28/2016,700,Seattle,82.0,2
653917942,S,COND,2530,15th Ave W #307,WA,"$244,000",1.0,602,07/28/2016,700,Seattle,57.0,0
654959740,S,RESI,2466,4th Ave N,WA,"$1,176,000",2.0,"2,718",07/28/2016,700,Seattle,11.0,3
655944422,S,RESI,3027,11th Ave W,WA,"$829,950",2.0,"2,280",07/29/2016,700,Seattle,40.0,4
656965340,S,COND,501,Roy St #R-327,WA,"$419,000",1.0,"1,014",07/29/2016,700,Seattle,7.0,1
657962984,S,COND,699,John St #219,WA,"$434,700",1.5,836,07/29/2016,700,Seattle,6.0,1
658969056,S,RESI,4517,32nd Ave W,WA,"$600,000",0.75,950,07/30/2016,700,Seattle,7.0,2
659961788,S,RESI,3214,43rd Ave W,WA,"$1,925,000",3.5,"4,780",07/30/2016,700,Seattle,60.0,5
660965091,S,COND,3200,W Commodore Wy #104,WA,"$337,500",1.0,704,07/30/2016,700,Seattle,15.0,1
661954655,S,RESI,2600,40th Ave W,WA,"$1,325,000",2.0,"3,000",07/30/2016,700,Seattle,8.0,3
662958817,S,RESI,1949,8th Ave W,WA,"$1,028,000",2.0,"3,120",07/30/2016,700,Seattle,14.0,4
663964628,S,RESI,140,D W Florentia St,WA,"$690,000",1.75,"1,230",07/30/2016,700,Seattle,14.0,3
664956824,S,RESI,3646,W Viewmont Wy W,WA,"$775,000",1.5,"2,580",07/31/2016,700,Seattle,5.0,3
665964446,S,COND,123,Queen Anne Ave N #305,WA,"$230,000",1.0,370,07/31/2016,700,Seattle,4.0,0
